dataset,protocol,pair_id,subject_id,canonical_finger_position,strata,primary_status,rerun_status,status_equal,primary_error_code,rerun_error_code,error_code_equal,primary_raw_score,rerun_raw_score,raw_score_text_equal,raw_score_abs_delta,raw_score_within_tolerance,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,primary_method_compare_ms,rerun_method_compare_ms,primary_compare_ms,rerun_compare_ms,primary_total_ms,rerun_total_ms,reproducible
sd300b,roll_self,sd300b_roll_self_00001879_02,00001879,2,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,21.9103,16.2114,22.3967,16.8251,490.2382,431.4061,true
sd300b,roll_self,sd300b_roll_self_00001885_08,00001885,8,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,22.2068,17.2505,22.7855,17.8663,562.007,472.4681,true
sd300b,roll_self,sd300b_roll_self_00001886_06,00001886,6,low_positive_both_resolutions,ok,ok,true,,,true,163.6690077578728,163.6690077578728,true,0.0,true,true,true,true,0.4886,0.4388,1.078,1.036,469.0215,406.8421,true
sd300b,roll_self,sd300b_roll_self_00001887_08,00001887,8,low_positive_both_resolutions,ok,ok,true,,,true,261.70001878542286,261.70001878542286,true,0.0,true,true,true,true,2.339,2.1189,2.8015,2.6517,395.1584,365.563,true
sd300b,plain_roll,sd300b_plain_roll_00001000_08,00001000,8,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.7127,5.2534,2.5444,6.784,273.2541,344.1757,true
sd300b,plain_roll,sd300b_plain_roll_00001000_10,00001000,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.8962,13.2709,6.9108,14.5271,288.271,338.9359,true
sd300b,plain_roll,sd300b_plain_roll_00001001_05,00001001,5,deterministic_positive_sample,ok,ok,true,,,true,70.81980339148356,70.81980339148356,true,0.0,true,true,true,true,3.014,5.0723,3.9007,6.4333,259.769,289.4488,true
sd300b,plain_roll,sd300b_plain_roll_00001004_09,00001004,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,50.318931666661115,50.318931666661115,true,0.0,true,true,true,true,7.036,9.0032,7.7963,10.3442,323.8706,356.7784,true
sd300b,plain_roll,sd300b_plain_roll_00001005_01,00001005,1,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.4169,1.9032,2.1029,2.713,253.0366,259.5923,true
sd300b,plain_roll,sd300b_plain_roll_00001007_10,00001007,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,10.47297473637374,10.47297473637374,true,0.0,true,true,true,true,0.982,1.1808,1.7274,1.9783,260.4293,261.4703,true
sd300b,plain_roll,sd300b_plain_roll_00001010_02,00001010,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.5532,6.5845,7.2718,7.7369,326.5695,312.9524,true
sd300b,plain_roll,sd300b_plain_roll_00001010_06,00001010,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,53.76107834393588,53.76107834393588,true,0.0,true,true,true,true,11.3895,10.5449,12.1209,11.6921,419.9262,413.3487,true
sd300b,plain_roll,sd300b_plain_roll_00001010_10,00001010,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,1.4536903272537929,1.4536903272537929,true,0.0,true,true,true,true,0.9333,1.3013,1.4723,2.416,227.8502,235.2321,true
sd300b,plain_roll,sd300b_plain_roll_00001013_05,00001013,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.8276,7.9125,7.3873,8.9947,320.1548,350.0021,true
sd300b,plain_roll,sd300b_plain_roll_00001015_02,00001015,2,low_positive_both_resolutions,ok,ok,true,,,true,0.16294430420115244,0.16294430420115244,true,0.0,true,true,true,true,7.9402,7.9454,8.5139,8.8234,456.3215,472.9025,true
sd300b,plain_roll,sd300b_plain_roll_00001015_04,00001015,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,21.561348200679994,21.561348200679994,true,0.0,true,true,true,true,2.3743,2.9614,2.8756,3.9361,441.0827,455.0403,true
sd300b,plain_roll,sd300b_plain_roll_00001015_07,00001015,7,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.7873,5.3269,5.3745,6.2586,406.8552,402.4071,true
sd300b,plain_roll,sd300b_plain_roll_00001018_01,00001018,1,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.2566625445716439,0.2566625445716439,true,0.0,true,true,true,true,14.5373,17.6769,15.2509,18.6305,583.0413,558.2636,true
sd300b,plain_roll,sd300b_plain_roll_00001018_02,00001018,2,plain_roll_zero_sd300c_only,ok,ok,true,,,true,43.00856251320321,43.00856251320321,true,0.0,true,true,true,true,5.8138,6.5196,6.3497,7.5755,353.0635,351.1064,true
sd300b,plain_roll,sd300b_plain_roll_00001019_01,00001019,1,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.8106,1.0614,1.4302,2.033,311.1466,308.6728,true
sd300b,plain_roll,sd300b_plain_roll_00001019_04,00001019,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,1.249907027385036,1.249907027385036,true,0.0,true,true,true,true,0.746,0.9471,1.2442,1.7893,235.3248,237.4947,true
sd300b,plain_roll,sd300b_plain_roll_00001019_05,00001019,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4218,0.2247,0.923,0.9618,194.0171,194.1213,true
sd300b,plain_roll,sd300b_plain_roll_00001019_07,00001019,7,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.3508,0.7866,0.8217,1.7004,233.6958,232.5594,true
sd300b,plain_roll,sd300b_plain_roll_00001019_08,00001019,8,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.3229,2.6711,2.8529,3.7133,242.0993,255.0767,true
sd300b,plain_roll,sd300b_plain_roll_00001019_10,00001019,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.2303,0.4299,0.7626,1.0968,218.1951,216.5904,true
sd300b,plain_roll,sd300b_plain_roll_00001020_09,00001020,9,deterministic_positive_sample,ok,ok,true,,,true,136.3623298117497,136.3623298117497,true,0.0,true,true,true,true,4.5835,5.0435,5.2528,7.1974,318.1266,316.2255,true
sd300b,plain_roll,sd300b_plain_roll_00001021_05,00001021,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4601,0.7793,1.1121,1.5116,241.2239,228.7128,true
sd300b,plain_roll,sd300b_plain_roll_00001022_03,00001022,3,plain_roll_zero_sd300c_only,ok,ok,true,,,true,2.420093294673838,2.420093294673838,true,0.0,true,true,true,true,6.9848,6.9734,7.5498,7.7659,423.3039,405.7456,true
sd300b,plain_roll,sd300b_plain_roll_00001022_04,00001022,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.8411,1.1943,1.3758,1.892,378.0336,353.8169,true
sd300b,plain_roll,sd300b_plain_roll_00001022_05,00001022,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.3384,5.9728,6.9581,6.8734,324.088,329.2033,true
sd300b,plain_roll,sd300b_plain_roll_00001022_08,00001022,8,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.18852625202316908,0.18852625202316908,true,0.0,true,true,true,true,4.0503,4.4666,4.6619,5.4217,426.9141,408.1746,true
sd300b,plain_roll,sd300b_plain_roll_00001022_09,00001022,9,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.5692,2.6928,3.1025,3.5506,391.5076,384.53,true
sd300b,plain_roll,sd300b_plain_roll_00001023_06,00001023,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,64.17370076323272,64.17370076323272,true,0.0,true,true,true,true,15.2195,13.3226,15.8723,14.186,467.333,437.1205,true
sd300b,plain_roll,sd300b_plain_roll_00001025_10,00001025,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.9192065261263194,0.9192065261263194,true,0.0,true,true,true,true,2.6833,2.6913,3.3617,3.5041,273.7924,262.0855,true
sd300b,plain_roll,sd300b_plain_roll_00001028_04,00001028,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.6755,1.1616,1.1629,1.8666,255.3928,255.8896,true
sd300b,plain_roll,sd300b_plain_roll_00001028_07,00001028,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,104.7455061619003,104.7455061619003,true,0.0,true,true,true,true,6.0839,6.4249,6.6661,7.2225,289.5231,287.752,true
sd300b,plain_roll,sd300b_plain_roll_00001029_05,00001029,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,12.409914159450423,12.409914159450423,true,0.0,true,true,true,true,2.3951,2.7326,2.8845,3.5558,283.2512,266.4513,true
sd300b,plain_roll,sd300b_plain_roll_00001029_08,00001029,8,deterministic_positive_sample,ok,ok,true,,,true,115.02490924980604,115.02490924980604,true,0.0,true,true,true,true,7.62,7.3251,8.2616,8.2781,359.4048,351.725,true
sd300b,plain_roll,sd300b_plain_roll_00001030_02,00001030,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.7776,4.6497,3.3912,5.4672,328.2149,309.6321,true
sd300b,plain_roll,sd300b_plain_roll_00001030_04,00001030,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,104.29093047713535,104.29093047713535,true,0.0,true,true,true,true,3.5706,3.3242,4.1922,4.0212,321.8067,312.7997,true
sd300b,plain_roll,sd300b_plain_roll_00001030_05,00001030,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.993,1.1826,1.631,1.9339,263.0568,230.3445,true
sd300b,plain_roll,sd300b_plain_roll_00001031_04,00001031,4,deterministic_positive_sample,ok,ok,true,,,true,173.79052095143845,173.79052095143845,true,0.0,true,true,true,true,2.7318,2.7628,3.2551,3.4976,245.1614,231.6485,true
sd300b,plain_roll,sd300b_plain_roll_00001034_05,00001034,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,7.0401,6.4868,7.7093,7.2379,301.7566,289.813,true
sd300b,plain_roll,sd300b_plain_roll_00001034_07,00001034,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,2.5393093440420667,2.5393093440420667,true,0.0,true,true,true,true,1.7601,1.7699,2.2495,2.5388,284.2148,271.306,true
sd300b,plain_roll,sd300b_plain_roll_00001035_04,00001035,4,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.3008,6.7276,6.8288,7.914,340.8672,322.3278,true
sd300b,plain_roll,sd300b_plain_roll_00001037_04,00001037,4,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.9315,3.8179,4.5237,4.607,299.7586,286.7685,true
sd300b,plain_roll,sd300b_plain_roll_00001038_04,00001038,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,2.1271045035498974,2.1271045035498974,true,0.0,true,true,true,true,12.9909,12.6139,13.5646,13.4124,426.2805,406.5139,true
sd300b,plain_roll,sd300b_plain_roll_00001040_02,00001040,2,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.5067,0.7074,0.9806,1.34,250.199,244.7528,true
sd300b,plain_roll,sd300b_plain_roll_00001040_04,00001040,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.4185,1.4814,1.9284,2.1169,289.1119,279.2743,true
sd300b,plain_roll,sd300b_plain_roll_00001042_09,00001042,9,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,10.6333,10.1303,11.2672,10.9052,346.4965,336.0122,true
sd300b,plain_roll,sd300b_plain_roll_00001044_02,00001044,2,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4468,0.8885,0.9456,1.5488,365.761,355.1385,true
sd300b,plain_roll,sd300b_plain_roll_00001044_05,00001044,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.3502820909310545,0.3502820909310545,true,0.0,true,true,true,true,1.1298,1.224,1.6486,1.8828,334.2308,295.613,true
sd300b,plain_roll,sd300b_plain_roll_00001044_09,00001044,9,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4672,0.7795,1.0948,1.5664,352.7632,305.7879,true
sd300b,plain_roll,sd300b_plain_roll_00001045_06,00001045,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,73.29783100095614,73.29783100095614,true,0.0,true,true,true,true,6.1195,6.1003,6.7226,6.839,423.6638,424.5715,true
sd300b,plain_roll,sd300b_plain_roll_00001047_02,00001047,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.2674,0.6268,0.7275,1.3568,238.2997,222.2798,true
sd300b,plain_roll,sd300b_plain_roll_00001047_05,00001047,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.3336,2.5582,4.1667,3.1994,279.5338,260.2713,true
sd300b,plain_roll,sd300b_plain_roll_00001047_10,00001047,10,low_positive_both_resolutions,ok,ok,true,,,true,2.285846204654813,2.285846204654813,true,0.0,true,true,true,true,0.6251,0.8763,1.1074,1.5037,249.0473,240.701,true
sd300b,plain_roll,sd300b_plain_roll_00001048_10,00001048,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.4903,4.61,4.9935,5.386,260.9718,261.6867,true
sd300b,plain_roll,sd300b_plain_roll_00001049_06,00001049,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,13.4983,12.6159,14.1006,13.485,468.3788,444.2413,true
sd300b,plain_roll,sd300b_plain_roll_00001050_03,00001050,3,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.029,1.9983,2.5529,2.6636,232.6327,224.5115,true
sd300b,plain_roll,sd300b_plain_roll_00001050_04,00001050,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.4714,2.7372,3.0149,3.5025,253.393,244.7548,true
sd300b,plain_roll,sd300b_plain_roll_00001050_05,00001050,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,2.289997727063009,2.289997727063009,true,0.0,true,true,true,true,3.1241,3.3609,3.7142,4.023,229.246,223.696,true
sd300b,plain_roll,sd300b_plain_roll_00001050_06,00001050,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.7275,4.6849,6.3776,5.3944,295.4444,276.7223,true
sd300b,plain_roll,sd300b_plain_roll_00001050_07,00001050,7,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4839,0.7139,0.9212,1.3556,245.0372,233.4185,true
sd300b,plain_roll,sd300b_plain_roll_00001050_08,00001050,8,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4381,0.7025,0.9847,1.3953,277.5775,257.4025,true
sd300b,plain_roll,sd300b_plain_roll_00001050_09,00001050,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,2.3692009269424554,2.3692009269424554,true,0.0,true,true,true,true,0.3607,0.5473,0.8544,1.1784,214.2307,203.0129,true
sd300b,plain_roll,sd300b_plain_roll_00001051_04,00001051,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.5808,3.3747,1.0463,4.0544,372.0338,349.8133,true
sd300b,plain_roll,sd300b_plain_roll_00001051_06,00001051,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,1.2330782797505098,1.2330782797505098,true,0.0,true,true,true,true,7.2311,6.5689,7.783,7.2406,376.372,352.9893,true
sd300b,plain_roll,sd300b_plain_roll_00001051_09,00001051,9,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,10.5508,9.8717,11.173,10.7125,606.314,584.5758,true
sd300b,plain_roll,sd300b_plain_roll_00001051_10,00001051,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.0317,4.0416,4.5602,4.6639,423.3667,403.58,true
sd300b,plain_roll,sd300b_plain_roll_00001052_05,00001052,5,low_positive_both_resolutions,ok,ok,true,,,true,3.068511185053292,3.068511185053292,true,0.0,true,true,true,true,2.5455,2.4948,3.0397,3.2334,227.2421,218.2048,true
sd300b,plain_roll,sd300b_plain_roll_00001054_07,00001054,7,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4224,0.6461,0.8562,1.3134,255.2976,244.329,true
sd300b,plain_roll,sd300b_plain_roll_00001055_09,00001055,9,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,8.0214,6.4068,8.5935,7.1281,310.6622,292.4619,true
sd300b,plain_roll,sd300b_plain_roll_00001057_01,00001057,1,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,11.3027,11.0954,11.8923,11.8655,383.0999,372.3773,true
sd300b,plain_roll,sd300b_plain_roll_00001059_01,00001059,1,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4828,0.6765,0.9533,1.3176,278.7817,272.5941,true
sd300b,plain_roll,sd300b_plain_roll_00001059_06,00001059,6,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4298,0.5275,0.9171,1.1522,384.0602,371.8259,true
sd300b,plain_roll,sd300b_plain_roll_00001060_01,00001060,1,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.1574,4.191,4.7315,4.8296,370.4995,349.6447,true
sd300b,plain_roll,sd300b_plain_roll_00001060_06,00001060,6,low_positive_both_resolutions,ok,ok,true,,,true,0.11732606953155876,0.11732606953155876,true,0.0,true,true,true,true,8.9452,8.8409,9.5895,9.687,438.5229,403.1825,true
sd300b,plain_roll,sd300b_plain_roll_00001060_09,00001060,9,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.5821,0.7147,1.0408,1.3413,317.0294,307.563,true
sd300b,plain_roll,sd300b_plain_roll_00001060_10,00001060,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,26.36878758539631,26.36878758539631,true,0.0,true,true,true,true,1.0222,1.0956,1.5236,1.7884,276.1325,274.2494,true
sd300b,plain_roll,sd300b_plain_roll_00001061_04,00001061,4,deterministic_positive_sample,ok,ok,true,,,true,54.88168818559989,54.88168818559989,true,0.0,true,true,true,true,1.8695,1.99,2.4005,2.7061,287.9273,273.0775,true
sd300b,plain_roll,sd300b_plain_roll_00001061_07,00001061,7,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.7987,6.6918,7.3793,7.3397,343.809,329.1936,true
sd300b,plain_roll,sd300b_plain_roll_00001061_10,00001061,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.8790569510889235,0.8790569510889235,true,0.0,true,true,true,true,0.8138,0.927,1.2825,1.6373,207.0717,196.1108,true
sd300b,plain_roll,sd300b_plain_roll_00001063_01,00001063,1,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.35307712103520184,0.35307712103520184,true,0.0,true,true,true,true,6.163,5.1893,6.755,6.0214,365.4494,351.3445,true
sd300b,plain_roll,sd300b_plain_roll_00001063_02,00001063,2,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.4301,3.3975,3.8993,4.2566,311.239,303.6217,true
sd300b,plain_roll,sd300b_plain_roll_00001063_03,00001063,3,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.6309,0.7351,1.0669,1.3923,272.28,270.2574,true
sd300b,plain_roll,sd300b_plain_roll_00001063_04,00001063,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4087,0.5404,0.8144,1.3203,315.84,296.6502,true
sd300b,plain_roll,sd300b_plain_roll_00001063_05,00001063,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4836,0.5652,0.944,1.2781,298.7303,287.7935,true
sd300b,plain_roll,sd300b_plain_roll_00001063_06,00001063,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.8450589617687858,0.8450589617687858,true,0.0,true,true,true,true,9.6297,9.5741,10.2059,10.4101,361.0774,351.7976,true
sd300b,plain_roll,sd300b_plain_roll_00001063_08,00001063,8,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.34065365072075704,0.34065365072075704,true,0.0,true,true,true,true,0.5206,0.6495,0.9771,1.2869,322.8117,295.0347,true
sd300b,plain_roll,sd300b_plain_roll_00001063_09,00001063,9,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4696,0.5768,0.8255,1.13,297.4325,282.0236,true
sd300b,plain_roll,sd300b_plain_roll_00001063_10,00001063,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4722,0.587,0.9297,1.235,334.0215,327.4325,true
